"Sample","Region","Years","Gene","Expression"
"HSB148_HIP_L","HIP",0.1731,"ACE2",-0.379214538578709
"HSB148_HIP_R","HIP",0.1731,"ACE2",-1.42024561431747
"HSB149_HIP_L","HIP",0.25,"ACE2",-1.11745316876159
"HSB149_HIP_R","HIP",0.25,"ACE2",0.643756474418039
"HSB150_HIP_L","HIP",0.2308,"ACE2",0.141845950499305
"HSB150_HIP_R","HIP",0.2308,"ACE2",-1.62574489310277
"HSB153_HIP_L","HIP",0.2308,"ACE2",-0.928814520579766
"HSB153_HIP_R","HIP",0.2308,"ACE2",-0.764581915539027
"HSB154_HIP_R","HIP",0.3077,"ACE2",-1.90714521172466
"HSB155_HIP_L","HIP",0.6731,"ACE2",1.39281591140847
"HSB155_HIP_R","HIP",0.6731,"ACE2",1.50562172675791
"HSB156_HIP_L","HIP",82.7692307692308,"ACE2",-0.0932466588424975
"HSB156_HIP_R","HIP",82.7692307692308,"ACE2",1.47720484643059
"HSB159_HIP_L","HIP",0.4231,"ACE2",-0.753221350461438
"HSB159_HIP_R","HIP",0.4231,"ACE2",-1.21384725270733
"HSB172_HIP_L","HIP",3.76923076923077,"ACE2",0.0415453066939967
"HSB173_HIP_L","HIP",3.76923076923077,"ACE2",-1.04007841523268
"HSB174_HIP_L","HIP",8.76923076923077,"ACE2",-0.685398751161601
"HSB175_HIP_L","HIP",11.7692307692308,"ACE2",-0.611179075263289
"HSB178_HIP_L","HIP",0.3077,"ACE2",-0.644170181467642
"HSB178_HIP_R","HIP",0.3077,"ACE2",1.23808250953579
"HSB182_HIP_L","HIP",55.7692307692308,"ACE2",-0.642071440102503
"HSB183_HIP_L","HIP",42.7692307692308,"ACE2",-0.32576926061187
"HSB187_HIP_L","HIP",37.7692307692308,"ACE2",0.206825883856199
"HSB187_HIP_R","HIP",37.7692307692308,"ACE2",0.201800801245689
"HSB194_HIP_R","HIP",0.7115,"ACE2",0.194346492544408
"HSB92_IPC_R","IPC",0.4038,"ACE2",-0.791435648650856
"HSB96_IPC_L","IPC",0.3077,"ACE2",-0.611363170314252
"HSB96_IPC_R","IPC",0.3077,"ACE2",0.990564645575295
"HSB97_IPC_L","IPC",0.3269,"ACE2",-0.866782531558077
"HSB97_IPC_R","IPC",0.3269,"ACE2",1.84131302790524
"HSB98_IPC_L","IPC",0.3654,"ACE2",-0.962220431171991
"HSB98_IPC_R","IPC",0.3654,"ACE2",1.66441064005629
"HSB99_IPC_L","IPC",0.4038,"ACE2",1.32199315273994
"HSB99_IPC_R","IPC",0.4038,"ACE2",1.48712081660393
"HSB100_IPC_L","IPC",0.3654,"ACE2",0.161624615160608
"HSB100_IPC_R","IPC",0.3654,"ACE2",-0.648207254151588
"HSB102_IPC_L","IPC",0.4038,"ACE2",-0.85979868113179
"HSB102_IPC_R","IPC",0.4038,"ACE2",0.0835064858193932
"HSB103_IPC_L","IPC",0.25,"ACE2",0.912829987395598
"HSB103_IPC_R","IPC",0.25,"ACE2",0.243525682873049
"HSB105_IPC_L","IPC",18.7692307692308,"ACE2",0.536320805720997
"HSB105_IPC_R","IPC",18.7692307692308,"ACE2",0.0437970059947303
"HSB106_IPC_L","IPC",64.7692307692308,"ACE2",-1.2049345007334
"HSB106_IPC_R","IPC",64.7692307692308,"ACE2",0.3117585330463
"HSB107_IPC_L","IPC",0.4038,"ACE2",0.0207621541919614
"HSB107_IPC_R","IPC",0.4038,"ACE2",0.00579789719154855
"HSB111_IPC_L","IPC",70.7692307692308,"ACE2",-0.608711888290861
"HSB111_IPC_R","IPC",70.7692307692308,"ACE2",-0.446892219081766
"HSB113_IPC_L","IPC",0.2308,"ACE2",-0.691439045666958
"HSB113_IPC_R","IPC",0.2308,"ACE2",-0.414970573029828
"HSB114_IPC_L","IPC",0.25,"ACE2",0.0603391255448695
"HSB114_IPC_R","IPC",0.25,"ACE2",0.638365518466041
"HSB118_IPC_R","IPC",4.76923076923077,"ACE2",0.374717214913784
"HSB119_IPC_L","IPC",15.7692307692308,"ACE2",-0.568757298949537
"HSB121_IPC_L","IPC",1.10253076923077,"ACE2",1.97153236007975
"HSB121_IPC_R","IPC",1.10253076923077,"ACE2",0.686532068090226
"HSB122_IPC_L","IPC",1.76923076923077,"ACE2",1.30261345547915
"HSB122_IPC_R","IPC",1.76923076923077,"ACE2",0.925843493882725
"HSB123_IPC_L","IPC",37.7692307692308,"ACE2",-0.517522799396043
"HSB123_IPC_R","IPC",37.7692307692308,"ACE2",-0.780098520673056
"HSB124_IPC_L","IPC",13.7692307692308,"ACE2",-1.26154471600026
"HSB124_IPC_R","IPC",13.7692307692308,"ACE2",-1.1761866575335
"HSB126_IPC_L","IPC",30.7692307692308,"ACE2",-1.07535046741236
"HSB126_IPC_R","IPC",30.7692307692308,"ACE2",-0.0806093081174069
"HSB127_IPC_L","IPC",19.7692307692308,"ACE2",-0.900275756665684
"HSB130_IPC_L","IPC",21.7692307692308,"ACE2",-0.136357112245617
"HSB131_IPC_L","IPC",1.26923076923077,"ACE2",1.68216205737128
"HSB132_IPC_L","IPC",1.10253076923077,"ACE2",-0.181719202804616
"HSB132_IPC_R","IPC",1.10253076923077,"ACE2",0.118900511100463
"HSB133_IPC_L","IPC",27.7692307692308,"ACE2",1.21736374787535
"HSB135_IPC_L","IPC",40.7692307692308,"ACE2",1.73532756357146
"HSB135_IPC_R","IPC",40.7692307692308,"ACE2",-0.769622193773507
"HSB136_IPC_L","IPC",23.7692307692308,"ACE2",-0.760937965278067
"HSB136_IPC_R","IPC",23.7692307692308,"ACE2",-0.831813591467107
"HSB139_IPC_L","IPC",1.10253076923077,"ACE2",-0.798795053797102
"HSB141_IPC_L","IPC",8.76923076923077,"ACE2",-1.2889836682307
"HSB142_IPC_L","IPC",22.7692307692308,"ACE2",-0.504671113288298
"HSB142_IPC_R","IPC",22.7692307692308,"ACE2",-0.947141923665743
"HSB143_IPC_L","IPC",2.76923076923077,"ACE2",0.993495089718267
"HSB143_IPC_R","IPC",2.76923076923077,"ACE2",-0.404503342981045
"HSB144_IPC_L","IPC",40.7692307692308,"ACE2",0.178688546640405
"HSB144_IPC_R","IPC",40.7692307692308,"ACE2",0.475708775669556
"HSB145_IPC_L","IPC",36.7692307692308,"ACE2",0.314254631591923
"HSB145_IPC_R","IPC",36.7692307692308,"ACE2",0.960758027471917
"HSB149_IPC_L","IPC",0.25,"ACE2",-1.44472845733267
"HSB149_IPC_R","IPC",0.25,"ACE2",-0.78464861683841
"HSB150_IPC_L","IPC",0.2308,"ACE2",-1.42827727261828
"HSB150_IPC_R","IPC",0.2308,"ACE2",-0.717428771545653
"HSB153_IPC_L","IPC",0.2308,"ACE2",4.26531214742421
"HSB153_IPC_R","IPC",0.2308,"ACE2",0.756864058206687
"HSB154_IPC_R","IPC",0.3077,"ACE2",0.587855405814181
"HSB155_IPC_L","IPC",0.6731,"ACE2",-0.255254476611452
"HSB155_IPC_R","IPC",0.6731,"ACE2",0.342930541283124
"HSB156_IPC_L","IPC",82.7692307692308,"ACE2",0.39929433397409
"HSB156_IPC_R","IPC",82.7692307692308,"ACE2",1.41588619616233
"HSB159_IPC_L","IPC",0.4231,"ACE2",-0.737101968057597
"HSB159_IPC_R","IPC",0.4231,"ACE2",-1.36053916388511
"HSB171_IPC_L","IPC",1.60253076923077,"ACE2",-0.0250638409578218
"HSB172_IPC_L","IPC",3.76923076923077,"ACE2",1.08140027471922
"HSB173_IPC_L","IPC",3.76923076923077,"ACE2",-0.507503942818791
"HSB174_IPC_L","IPC",8.76923076923077,"ACE2",-1.05420401652703
"HSB175_IPC_L","IPC",11.7692307692308,"ACE2",-0.427548645459941
"HSB178_IPC_L","IPC",0.3077,"ACE2",0.177582067642618
"HSB178_IPC_R","IPC",0.3077,"ACE2",-0.535981046580759
"HSB182_IPC_L","IPC",55.7692307692308,"ACE2",-0.711442776896192
"HSB183_IPC_L","IPC",42.7692307692308,"ACE2",-0.969744696585624
"HSB187_IPC_L","IPC",37.7692307692308,"ACE2",-0.565232184736587
"HSB187_IPC_R","IPC",37.7692307692308,"ACE2",-1.00136234383254
"HSB194_IPC_L","IPC",0.7115,"ACE2",0.150199857334087
"HSB194_IPC_R","IPC",0.7115,"ACE2",1.17845633704297
"HSB92_ITC_R","ITC",0.4038,"ACE2",-1.31669180814443
"HSB100_ITC_L","ITC",0.3654,"ACE2",0.908046998253788
"HSB100_ITC_R","ITC",0.3654,"ACE2",-0.874105404210672
"HSB102_ITC_L","ITC",0.4038,"ACE2",-0.161082300162454
"HSB102_ITC_R","ITC",0.4038,"ACE2",-0.613514867881489
"HSB103_ITC_L","ITC",0.25,"ACE2",1.1260897707204
"HSB103_ITC_R","ITC",0.25,"ACE2",0.0943787856460084
"HSB105_ITC_L","ITC",18.7692307692308,"ACE2",1.34389783473108
"HSB105_ITC_R","ITC",18.7692307692308,"ACE2",1.6329086948824
"HSB106_ITC_L","ITC",64.7692307692308,"ACE2",-0.269327070275167
"HSB106_ITC_R","ITC",64.7692307692308,"ACE2",-0.0223890388335733
"HSB107_ITC_L","ITC",0.4038,"ACE2",1.10935934833362
"HSB107_ITC_R","ITC",0.4038,"ACE2",0.0720301454654165
"HSB111_ITC_L","ITC",70.7692307692308,"ACE2",-1.31437302436424
"HSB111_ITC_R","ITC",70.7692307692308,"ACE2",1.1683693790115
"HSB112_ITC_L","ITC",0.1538,"ACE2",-0.943142702228721
"HSB112_ITC_R","ITC",0.1538,"ACE2",-0.775471410672172
"HSB113_ITC_L","ITC",0.2308,"ACE2",0.5326549147543
"HSB113_ITC_R","ITC",0.2308,"ACE2",-0.59549944622127
"HSB114_ITC_L","ITC",0.25,"ACE2",1.667278882919
"HSB114_ITC_R","ITC",0.25,"ACE2",-1.03992852381292
"HSB118_ITC_R","ITC",4.76923076923077,"ACE2",1.22295851009697
"HSB119_ITC_L","ITC",15.7692307692308,"ACE2",-0.43006378801114
"HSB121_ITC_L","ITC",1.10253076923077,"ACE2",1.97211879841932
"HSB121_ITC_R","ITC",1.10253076923077,"ACE2",0.616247790214229
"HSB122_ITC_L","ITC",1.76923076923077,"ACE2",0.975834384362483
"HSB122_ITC_R","ITC",1.76923076923077,"ACE2",-0.347975525092394
"HSB123_ITC_L","ITC",37.7692307692308,"ACE2",-0.937524686499473
"HSB123_ITC_R","ITC",37.7692307692308,"ACE2",-0.665584400844558
"HSB124_ITC_L","ITC",13.7692307692308,"ACE2",-1.2935193812115
"HSB124_ITC_R","ITC",13.7692307692308,"ACE2",-0.341638446128729
"HSB126_ITC_L","ITC",30.7692307692308,"ACE2",-0.41055523765842
"HSB126_ITC_R","ITC",30.7692307692308,"ACE2",0.447271060716138
"HSB127_ITC_L","ITC",19.7692307692308,"ACE2",-1.03005857487055
"HSB130_ITC_L","ITC",21.7692307692308,"ACE2",2.13644515559568
"HSB131_ITC_L","ITC",1.26923076923077,"ACE2",1.40095037324163
"HSB132_ITC_L","ITC",1.10253076923077,"ACE2",2.29913601942777
"HSB132_ITC_R","ITC",1.10253076923077,"ACE2",-1.36934306000058
"HSB133_ITC_L","ITC",27.7692307692308,"ACE2",-0.915449450521951
"HSB135_ITC_L","ITC",40.7692307692308,"ACE2",1.22796154072868
"HSB135_ITC_R","ITC",40.7692307692308,"ACE2",0.123474600919613
"HSB136_ITC_L","ITC",23.7692307692308,"ACE2",-0.339015563929761
"HSB136_ITC_R","ITC",23.7692307692308,"ACE2",-0.405651498503841
"HSB139_ITC_L","ITC",1.10253076923077,"ACE2",-1.39146279553252
"HSB141_ITC_L","ITC",8.76923076923077,"ACE2",-0.651171894190573
"HSB142_ITC_L","ITC",22.7692307692308,"ACE2",-0.533894736994527
"HSB142_ITC_R","ITC",22.7692307692308,"ACE2",-0.973531612381262
"HSB143_ITC_L","ITC",2.76923076923077,"ACE2",0.999526124298928
"HSB143_ITC_R","ITC",2.76923076923077,"ACE2",1.67267459287428
"HSB144_ITC_L","ITC",40.7692307692308,"ACE2",0.392913437020633
"HSB144_ITC_R","ITC",40.7692307692308,"ACE2",1.89522026434568
"HSB145_ITC_L","ITC",36.7692307692308,"ACE2",0.0887258995975817
"HSB145_ITC_R","ITC",36.7692307692308,"ACE2",1.3602352629436
"HSB149_ITC_L","ITC",0.25,"ACE2",-0.19007178266766
"HSB149_ITC_R","ITC",0.25,"ACE2",-0.304273522436263
"HSB150_ITC_L","ITC",0.2308,"ACE2",-0.760128674239809
"HSB150_ITC_R","ITC",0.2308,"ACE2",-0.232855161723843
"HSB153_ITC_L","ITC",0.2308,"ACE2",-1.11555078957438
"HSB153_ITC_R","ITC",0.2308,"ACE2",-0.563950531139883
"HSB154_ITC_R","ITC",0.3077,"ACE2",0.10324657061555
"HSB155_ITC_L","ITC",0.6731,"ACE2",-0.583446006841864
"HSB155_ITC_R","ITC",0.6731,"ACE2",-0.358112100158616
"HSB156_ITC_L","ITC",82.7692307692308,"ACE2",-0.33534426552523
"HSB156_ITC_R","ITC",82.7692307692308,"ACE2",-0.0955545973132024
"HSB159_ITC_L","ITC",0.4231,"ACE2",-1.29060379722401
"HSB171_ITC_L","ITC",1.60253076923077,"ACE2",-1.27372121927011
"HSB172_ITC_L","ITC",3.76923076923077,"ACE2",1.69700321905629
"HSB173_ITC_L","ITC",3.76923076923077,"ACE2",-0.61540378680686
"HSB174_ITC_L","ITC",8.76923076923077,"ACE2",-0.216032056170891
"HSB175_ITC_L","ITC",11.7692307692308,"ACE2",-0.863296178900792
"HSB178_ITC_L","ITC",0.3077,"ACE2",-1.12339609439623
"HSB178_ITC_R","ITC",0.3077,"ACE2",-0.528298862753804
"HSB182_ITC_L","ITC",55.7692307692308,"ACE2",-0.233496398844652
"HSB183_ITC_L","ITC",42.7692307692308,"ACE2",-0.354234389456601
"HSB187_ITC_L","ITC",37.7692307692308,"ACE2",-0.729694980232449
"HSB187_ITC_R","ITC",37.7692307692308,"ACE2",1.89522026434568
"HSB194_ITC_L","ITC",0.7115,"ACE2",-0.0926150578031305
"HSB194_ITC_R","ITC",0.7115,"ACE2",-0.36013212087912
"HSB92_M1C_R","M1C",0.4038,"ACE2",0.130974015260108
"HSB100_M1C_L","M1C",0.3654,"ACE2",-0.96763624507322
"HSB100_M1C_R","M1C",0.3654,"ACE2",-1.21231712542781
"HSB102_M1C_L","M1C",0.4038,"ACE2",-0.586511043631082
"HSB102_M1C_R","M1C",0.4038,"ACE2",0.222347779706948
"HSB103_M1C_L","M1C",0.25,"ACE2",-0.651773722842139
"HSB103_M1C_R","M1C",0.25,"ACE2",-0.591677671278921
"HSB105_M1C_L","M1C",18.7692307692308,"ACE2",0.240347980934666
"HSB105_M1C_R","M1C",18.7692307692308,"ACE2",1.29549599536801
"HSB106_M1C_L","M1C",64.7692307692308,"ACE2",-0.975909779648653
"HSB106_M1C_R","M1C",64.7692307692308,"ACE2",-0.192344489458706
"HSB107_M1C_L","M1C",0.4038,"ACE2",0.511981838066813
"HSB107_M1C_R","M1C",0.4038,"ACE2",1.01807481926738
"HSB111_M1C_L","M1C",70.7692307692308,"ACE2",-1.31488023134546
"HSB111_M1C_R","M1C",70.7692307692308,"ACE2",-0.787131933756294
"HSB113_M1C_L","M1C",0.2308,"ACE2",0.733116952288013
"HSB113_M1C_R","M1C",0.2308,"ACE2",-0.628286920707017
"HSB114_M1C_L","M1C",0.25,"ACE2",-0.470695765474878
"HSB114_M1C_R","M1C",0.25,"ACE2",2.45137971382613
"HSB118_M1C_R","M1C",4.76923076923077,"ACE2",0.450724811129084
"HSB119_M1C_L","M1C",15.7692307692308,"ACE2",-0.90673086486082
"HSB121_M1C_L","M1C",1.10253076923077,"ACE2",1.15753756976824
"HSB121_M1C_R","M1C",1.10253076923077,"ACE2",-0.858265475131363
"HSB122_M1C_L","M1C",1.76923076923077,"ACE2",0.163826217738386
"HSB122_M1C_R","M1C",1.76923076923077,"ACE2",2.22289033968371
"HSB123_M1C_L","M1C",37.7692307692308,"ACE2",-0.491873379484597
"HSB123_M1C_R","M1C",37.7692307692308,"ACE2",-1.32622857098374
"HSB124_M1C_L","M1C",13.7692307692308,"ACE2",-1.28105118054268
"HSB124_M1C_R","M1C",13.7692307692308,"ACE2",-1.5010398231402
"HSB126_M1C_L","M1C",30.7692307692308,"ACE2",-0.965147054235715
"HSB126_M1C_R","M1C",30.7692307692308,"ACE2",-0.969483333719707
"HSB127_M1C_L","M1C",19.7692307692308,"ACE2",-1.39235270829724
"HSB130_M1C_L","M1C",21.7692307692308,"ACE2",0.281894689608371
"HSB131_M1C_L","M1C",1.26923076923077,"ACE2",1.22409632648913
"HSB132_M1C_L","M1C",1.10253076923077,"ACE2",0.563102666401229
"HSB132_M1C_R","M1C",1.10253076923077,"ACE2",-0.0213077286073014
"HSB135_M1C_L","M1C",40.7692307692308,"ACE2",-1.09024197329811
"HSB135_M1C_R","M1C",40.7692307692308,"ACE2",1.44382885515277
"HSB136_M1C_L","M1C",23.7692307692308,"ACE2",-1.51903051820938
"HSB136_M1C_R","M1C",23.7692307692308,"ACE2",-0.347417794392531
"HSB139_M1C_L","M1C",1.10253076923077,"ACE2",-1.59251016299978
"HSB141_M1C_L","M1C",8.76923076923077,"ACE2",1.2131452336832
"HSB142_M1C_L","M1C",22.7692307692308,"ACE2",0.864660490521939
"HSB142_M1C_R","M1C",22.7692307692308,"ACE2",-1.11467418292661
"HSB143_M1C_L","M1C",2.76923076923077,"ACE2",1.41512874898071
"HSB143_M1C_R","M1C",2.76923076923077,"ACE2",-0.554885083942008
"HSB144_M1C_L","M1C",40.7692307692308,"ACE2",-0.231228738755938
"HSB144_M1C_R","M1C",40.7692307692308,"ACE2",0.417587473626124
"HSB145_M1C_L","M1C",36.7692307692308,"ACE2",1.17558685722544
"HSB145_M1C_R","M1C",36.7692307692308,"ACE2",0.459334986588284
"HSB149_M1C_L","M1C",0.25,"ACE2",-0.597707676157677
"HSB149_M1C_R","M1C",0.25,"ACE2",-0.730398270450936
"HSB150_M1C_L","M1C",0.2308,"ACE2",0.511363974595823
"HSB150_M1C_R","M1C",0.2308,"ACE2",0.492379407956247
"HSB153_M1C_L","M1C",0.2308,"ACE2",-0.319832243497757
"HSB153_M1C_R","M1C",0.2308,"ACE2",-0.0803453948633932
"HSB155_M1C_L","M1C",0.6731,"ACE2",0.62862345041201
"HSB155_M1C_R","M1C",0.6731,"ACE2",1.85688691071915
"HSB156_M1C_L","M1C",82.7692307692308,"ACE2",-0.952306247112453
"HSB156_M1C_R","M1C",82.7692307692308,"ACE2",-0.00564404915285899
"HSB159_M1C_L","M1C",0.4231,"ACE2",-0.762083809091814
"HSB159_M1C_R","M1C",0.4231,"ACE2",-0.764935261565569
"HSB172_M1C_L","M1C",3.76923076923077,"ACE2",0.842355247829739
"HSB173_M1C_L","M1C",3.76923076923077,"ACE2",0.704371938257413
"HSB175_M1C_L","M1C",11.7692307692308,"ACE2",-0.123602192320629
"HSB178_M1C_L","M1C",0.3077,"ACE2",-0.45920643755307
"HSB178_M1C_R","M1C",0.3077,"ACE2",-0.414072754763507
"HSB183_M1C_L","M1C",42.7692307692308,"ACE2",2.83483421045171
"HSB187_M1C_L","M1C",37.7692307692308,"ACE2",0.325092211143368
"HSB187_M1C_R","M1C",37.7692307692308,"ACE2",0.584565175150845
"HSB194_M1C_L","M1C",0.7115,"ACE2",0.672839031278373
"HSB194_M1C_R","M1C",0.7115,"ACE2",0.642391919592202
"HSB92_MD_R","MD",0.4038,"ACE2",-0.36623079794903
"HSB96_MD_L","MD",0.3077,"ACE2",-0.3984974996838
"HSB96_MD_R","MD",0.3077,"ACE2",0.462152306046517
"HSB97_MD_L","MD",0.3269,"ACE2",-0.296565582797906
"HSB97_MD_R","MD",0.3269,"ACE2",-0.0378030777447058
"HSB98_MD_L","MD",0.3654,"ACE2",-0.880623494834959
"HSB98_MD_R","MD",0.3654,"ACE2",0.173143163644786
"HSB99_MD_L","MD",0.4038,"ACE2",-0.786470265482112
"HSB99_MD_R","MD",0.4038,"ACE2",0.0835570029029367
"HSB100_MD_L","MD",0.3654,"ACE2",-0.875215238075978
"HSB100_MD_R","MD",0.3654,"ACE2",-0.823837859628481
"HSB102_MD_L","MD",0.4038,"ACE2",0.400264660651632
"HSB102_MD_R","MD",0.4038,"ACE2",-1.04013883220368
"HSB106_MD_L","MD",64.7692307692308,"ACE2",-0.518722739033519
"HSB106_MD_R","MD",64.7692307692308,"ACE2",1.94798923514962
"HSB107_MD_L","MD",0.4038,"ACE2",0.490349989837407
"HSB107_MD_R","MD",0.4038,"ACE2",0.808879644436396
"HSB111_MD_L","MD",70.7692307692308,"ACE2",-0.234176578172526
"HSB111_MD_R","MD",70.7692307692308,"ACE2",3.0576386288056
"HSB113_MD_L","MD",0.2308,"ACE2",-0.60781958604308
"HSB113_MD_R","MD",0.2308,"ACE2",-0.964739717766005
"HSB118_MD_R","MD",4.76923076923077,"ACE2",1.0849689992637
"HSB119_MD_L","MD",15.7692307692308,"ACE2",0.596391680355409
"HSB121_MD_L","MD",1.10253076923077,"ACE2",1.62431713366312
"HSB121_MD_R","MD",1.10253076923077,"ACE2",-0.421361182732842
"HSB122_MD_L","MD",1.76923076923077,"ACE2",-0.302238443745282
"HSB122_MD_R","MD",1.76923076923077,"ACE2",-0.723247556618581
"HSB123_MD_L","MD",37.7692307692308,"ACE2",-1.45030193588868
"HSB123_MD_R","MD",37.7692307692308,"ACE2",-0.643395715986806
"HSB124_MD_L","MD",13.7692307692308,"ACE2",1.10591725873289
"HSB124_MD_R","MD",13.7692307692308,"ACE2",0.0793620140531374
"HSB125_MD_L","MD",28.7692307692308,"ACE2",-0.356792647266473
"HSB126_MD_L","MD",30.7692307692308,"ACE2",-0.369582598486958
"HSB126_MD_R","MD",30.7692307692308,"ACE2",0.0138907019037834
"HSB127_MD_L","MD",19.7692307692308,"ACE2",-0.215413116693369
"HSB130_MD_L","MD",21.7692307692308,"ACE2",0.491822800181136
"HSB131_MD_L","MD",1.26923076923077,"ACE2",-0.10683602579287
"HSB132_MD_L","MD",1.10253076923077,"ACE2",1.20374635835716
"HSB132_MD_R","MD",1.10253076923077,"ACE2",-0.587986376891303
"HSB135_MD_L","MD",40.7692307692308,"ACE2",0.445751725160289
"HSB135_MD_R","MD",40.7692307692308,"ACE2",-0.458122505455711
"HSB136_MD_L","MD",23.7692307692308,"ACE2",-0.518918496508807
"HSB136_MD_R","MD",23.7692307692308,"ACE2",-0.869943634364084
"HSB139_MD_L","MD",1.10253076923077,"ACE2",0.353727544638174
"HSB141_MD_L","MD",8.76923076923077,"ACE2",-0.942804035003689
"HSB142_MD_L","MD",22.7692307692308,"ACE2",-0.742203567493796
"HSB142_MD_R","MD",22.7692307692308,"ACE2",-0.433602767656336
"HSB143_MD_L","MD",2.76923076923077,"ACE2",0.218492034986291
"HSB144_MD_L","MD",40.7692307692308,"ACE2",3.09375029291046
"HSB144_MD_R","MD",40.7692307692308,"ACE2",1.72335133420702
"HSB145_MD_L","MD",36.7692307692308,"ACE2",1.16834992981709
"HSB145_MD_R","MD",36.7692307692308,"ACE2",0.250777766293482
"HSB149_MD_L","MD",0.25,"ACE2",-0.55931103001472
"HSB149_MD_R","MD",0.25,"ACE2",-0.474626199500425
"HSB150_MD_L","MD",0.2308,"ACE2",-0.156822287757654
"HSB150_MD_R","MD",0.2308,"ACE2",-1.14851187646511
"HSB153_MD_L","MD",0.2308,"ACE2",-0.194135758156446
"HSB153_MD_R","MD",0.2308,"ACE2",0.0062020416749743
"HSB154_MD_R","MD",0.3077,"ACE2",-1.1436368521672
"HSB155_MD_R","MD",0.6731,"ACE2",3.60776764335387
"HSB156_MD_L","MD",82.7692307692308,"ACE2",0.371131288112448
"HSB156_MD_R","MD",82.7692307692308,"ACE2",-0.0604148307938831
"HSB159_MD_L","MD",0.4231,"ACE2",-0.872360904963719
"HSB159_MD_R","MD",0.4231,"ACE2",-1.11846850718824
"HSB171_MD_L","MD",1.60253076923077,"ACE2",-0.279242682345158
"HSB173_MD_L","MD",3.76923076923077,"ACE2",-0.653221110546751
"HSB178_MD_L","MD",0.3077,"ACE2",0.233356440564403
"HSB182_MD_L","MD",55.7692307692308,"ACE2",-1.285697876434
"HSB183_MD_L","MD",42.7692307692308,"ACE2",-1.19492111641917
"HSB187_MD_L","MD",37.7692307692308,"ACE2",0.305762920767978
"HSB187_MD_R","MD",37.7692307692308,"ACE2",-0.0782508550580353
"HSB194_MD_L","MD",0.7115,"ACE2",-0.276395221818492
"HSB194_MD_R","MD",0.7115,"ACE2",1.0667964451587
"HSB92_MFC_R","MFC",0.4038,"ACE2",-0.364889963703032
"HSB96_MFC_L","MFC",0.3077,"ACE2",-1.00805650334959
"HSB96_MFC_R","MFC",0.3077,"ACE2",-1.38110459986686
"HSB97_MFC_L","MFC",0.3269,"ACE2",0.253854298292235
"HSB97_MFC_R","MFC",0.3269,"ACE2",-0.105464093833226
"HSB98_MFC_L","MFC",0.3654,"ACE2",-0.618493290390569
"HSB98_MFC_R","MFC",0.3654,"ACE2",0.0545511522890627
"HSB99_MFC_L","MFC",0.4038,"ACE2",0.354207905465257
"HSB99_MFC_R","MFC",0.4038,"ACE2",-0.831956334639409
"HSB100_MFC_L","MFC",0.3654,"ACE2",0.834520338537787
"HSB100_MFC_R","MFC",0.3654,"ACE2",-0.647248958267819
"HSB102_MFC_L","MFC",0.4038,"ACE2",-0.423890237879644
"HSB102_MFC_R","MFC",0.4038,"ACE2",0.499875851423037
"HSB103_MFC_L","MFC",0.25,"ACE2",-0.652958063958817
"HSB103_MFC_R","MFC",0.25,"ACE2",-1.11833518315943
"HSB105_MFC_L","MFC",18.7692307692308,"ACE2",0.23638714152077
"HSB105_MFC_R","MFC",18.7692307692308,"ACE2",0.994315472138184
"HSB106_MFC_L","MFC",64.7692307692308,"ACE2",-0.660192216624881
"HSB106_MFC_R","MFC",64.7692307692308,"ACE2",1.15802727314029
"HSB107_MFC_L","MFC",0.4038,"ACE2",0.332786323726738
"HSB107_MFC_R","MFC",0.4038,"ACE2",1.5111878439178
"HSB111_MFC_L","MFC",70.7692307692308,"ACE2",-0.654766327653023
"HSB111_MFC_R","MFC",70.7692307692308,"ACE2",-1.01412481692595
"HSB112_MFC_L","MFC",0.1538,"ACE2",-0.430609290398313
"HSB112_MFC_R","MFC",0.1538,"ACE2",-1.32760825484399
"HSB113_MFC_L","MFC",0.2308,"ACE2",0.110263076076308
"HSB113_MFC_R","MFC",0.2308,"ACE2",0.305792800176706
"HSB114_MFC_L","MFC",0.25,"ACE2",0.660953077898073
"HSB114_MFC_R","MFC",0.25,"ACE2",-0.995926053413696
"HSB118_MFC_R","MFC",4.76923076923077,"ACE2",1.10639756657614
"HSB119_MFC_L","MFC",15.7692307692308,"ACE2",-0.198648749397893
"HSB121_MFC_L","MFC",1.10253076923077,"ACE2",1.36889020237952
"HSB121_MFC_R","MFC",1.10253076923077,"ACE2",0.126305109636879
"HSB122_MFC_L","MFC",1.76923076923077,"ACE2",1.05180695174311
"HSB122_MFC_R","MFC",1.76923076923077,"ACE2",-0.205840532557768
"HSB123_MFC_L","MFC",37.7692307692308,"ACE2",-1.15695943218589
"HSB123_MFC_R","MFC",37.7692307692308,"ACE2",0.372279265939599
"HSB124_MFC_L","MFC",13.7692307692308,"ACE2",-1.61186141890522
"HSB124_MFC_R","MFC",13.7692307692308,"ACE2",-1.01169724426133
"HSB125_MFC_L","MFC",28.7692307692308,"ACE2",-0.818263796838003
"HSB125_MFC_R","MFC",28.7692307692308,"ACE2",-0.413792917060725
"HSB126_MFC_L","MFC",30.7692307692308,"ACE2",-0.548059409335014
"HSB126_MFC_R","MFC",30.7692307692308,"ACE2",-1.09715175956114
"HSB127_MFC_L","MFC",19.7692307692308,"ACE2",0.655293163254153
